TIME,N1_UZ,N1_AZ,N2_UZ,N2_AZ,N3_UZ,N3_AZ,N4_UZ,N4_AZ,N5_UZ,N5_AZ,N6_UZ,N6_AZ,N7_UZ,N7_AZ,front_wheel_pos,rear_wheel_pos,front_axle_wt,rear_axle_wt
2.061,-5.572962328E-07,5.672807454E-02,-1.28580539E-07,6.888367138E-02,1.715993614E-07,-5.03592455E-02,-1.168595901E-07,-5.432269754E-02,5.116659315E-06,-9.061891142E-02,-4.231487852E-05,0.249343976,-1.274417453E-04,1.278396413E-02,0.0,33.22,0.0,40000.0
2.062,-6.633248532E-07,8.148167725E-02,-8.995969806E-08,5.227840964E-02,1.495741994E-07,-7.279509423E-02,-1.25271995E-07,-1.297702776E-02,4.72967993E-06,-0.134220332,-4.122840468E-05,0.260138858,-1.286787857E-04,0.207199304,0.0,33.239999999999995,0.0,40000.0
2.063,-6.877764105E-07,8.167282186E-02,-1.632488082E-08,1.774964925E-02,5.705111783E-08,-6.820115858E-02,-1.29715616E-07,2.091482101E-02,4.252766913E-06,-4.564871355E-02,-3.994519091E-05,0.133343112,-1.297882283E-04,4.799661394E-02,0.0,33.260000000000005,0.0,40000.0
2.064,-6.451272204E-07,5.252903357E-02,5.744976021E-08,-1.747008872E-02,-9.029233612E-08,-4.14397293E-02,-1.024929717E-07,4.241779532E-02,3.803858287E-06,0.10165779,-3.86145815E-05,-3.855277922E-02,-1.309448954E-04,-0.142444952,0.0,33.28,0.0,40000.0
2.065,-5.738208114E-07,4.785511009E-03,1.023218667E-07,-4.033520094E-02,-2.641410919E-07,-1.157081103E-02,-2.650638729E-08,5.511021902E-02,3.497062732E-06,0.182569706,-3.735033189E-05,-9.416876352E-02,-1.322884083E-04,-0.231250041,0.0,33.3,0.0,40000.0
2.066,-5.183635822E-07,-3.648413554E-02,1.055682207E-07,-4.291658984E-02,-4.336877894E-07,2.017481892E-02,1.014510087E-07,4.883174227E-02,3.361406078E-06,0.159709337,-3.620223529E-05,-0.138135652,-1.337560351E-04,-1.698199011E-02,0.0,33.31999999999999,0.0,40000.0
2.067,-5.050162047E-07,-4.773605113E-02,7.449969209E-08,-2.571338484E-02,-5.628402143E-07,6.061361764E-02,2.634016719E-07,1.915503981E-02,3.323609347E-06,3.601179006E-02,-3.521355299E-05,-0.18069455,-1.351043751E-04,0.255558569,0.0,33.34,0.0,40000.0
2.068,-5.273458978E-07,-2.361849184E-02,3.053078217E-08,-8.738104474E-05,-6.152632673E-07,9.284543584E-02,4.229030856E-07,-2.40534466E-02,3.247464182E-06,-0.112709294,-3.438999535E-05,-0.149555037,-1.362008911E-04,0.248093418,0.0,33.36,0.0,40000.0
2.069,-5.508208895E-07,2.13277729E-02,-3.919560935E-09,1.912467661E-02,-5.742168894E-07,9.409388941E-02,5.327573571E-07,-7.524073073E-02,3.053039572E-06,-0.123852379,-3.368724494E-05,-9.205981022E-02,-1.372172065E-04,-8.768818327E-02,0.0,33.379999999999995,0.0,40000.0
2.07,-5.313000757E-07,6.466399729E-02,-1.580303254E-08,2.600921283E-02,-4.505547587E-07,7.113776112E-02,5.434604121E-07,-0.123061891,2.807209408E-06,2.104013746E-02,-3.303411188E-05,-7.175172385E-03,-1.384402342E-04,-0.325742765,0.0,33.4,0.0,40000.0
2.071,-4.353643906E-07,8.816608017E-02,-1.952070281E-09,2.545969537E-02,-2.71395327E-07,3.985690473E-02,4.280991019E-07,-0.12906769,2.640907293E-06,0.138017765,-3.233676812E-05,9.559637697E-02,-1.399242792E-04,-0.196294655,0.0,33.42,0.0,40000.0
2.072,-2.540000931E-07,8.26915338E-02,3.572698956E-08,2.219652728E-02,-7.428841588E-08,-3.961698164E-03,2.141107365E-07,-6.818724263E-02,2.596937343E-06,0.106648468,-3.148944185E-05,0.2043687,-1.415180395E-04,-2.313441302E-02,0.0,33.44,0.0,40000.0
2.073,-6.740054308E-09,4.910026327E-02,9.119168386E-08,1.337485231E-02,9.252900179E-08,-5.661731279E-02,-2.497171915E-08,1.799924156E-02,2.611913129E-06,1.124272301E-02,-3.045497232E-05,0.169921323,-1.430826017E-04,8.15308494E-02,0.0,33.46,0.0,40000.0
2.074,2.637740655E-07,-2.591961597E-03,1.511900545E-07,-4.307388733E-03,1.88505028E-07,-8.506604562E-02,-2.211205536E-07,6.786872393E-02,2.621034608E-06,-2.295257644E-02,-2.93507581E-05,-3.043128072E-02,-1.445311208E-04,0.150556192,0.0,33.48,0.0,40000.0
2.075,5.04193601E-07,-5.759726185E-02,1.964233476E-07,-2.522279517E-02,2.080062676E-07,-6.788409303E-02,-3.44808178E-07,7.705399445E-02,2.630158066E-06,2.295576879E-02,-2.832002095E-05,-0.11652635,-1.458207065E-04,0.167311032,0.0,33.5,0.0,40000.0
2.076,6.650752009E-07,-0.101478831,2.090308577E-07,-4.002889382E-02,1.809179929E-07,-2.52950104E-02,-3.944178652E-07,7.110196221E-02,2.702917583E-06,0.104316222,-2.739053004E-05,-8.596559053E-02,-1.469882762E-04,7.67231626E-02,0.0,33.52,0.0,40000.0
2.077,7.144454248E-07,-0.121544293,1.782111159E-07,-4.682568756E-02,1.480592343E-07,1.375420375E-02,-3.839799844E-07,4.899349316E-02,2.891600066E-06,0.127531272,-2.656403071E-05,-0.120016481,-1.481123885E-04,1.018890445E-02,0.0,33.54,0.0,40000.0
2.078,6.491712847E-07,-0.107744908,9.972412834E-08,-4.850885443E-02,1.432307028E-07,4.230635241E-02,-3.464343688E-07,5.222199691E-03,3.157259658E-06,2.642449048E-02,-2.588116571E-05,-0.167252937,-1.492231179E-04,1.657775092E-02,0.0,33.559999999999995,0.0,40000.0
2.079,5.007115584E-07,-5.862667467E-02,-2.408965068E-08,-4.214487817E-02,1.895710864E-07,6.00316457E-02,-3.262786392E-07,-4.000215468E-02,3.388257607E-06,-9.574876984E-02,-2.535971946E-05,-0.155585281,-1.503594919E-04,-6.786552121E-02,0.0,33.580000000000005,0.0,40000.0
2.08,3.288328316E-07,1.178854858E-02,-1.789754729E-07,-1.999945216E-02,2.947962875E-07,5.77383203E-02,-3.583894595E-07,-6.453127804E-02,3.517073472E-06,-0.108617128,-2.497658939E-05,-0.121046918,-1.515447432E-04,-2.98936873E-02,0.0,33.6,0.0,40000.0
2.081,2.010706177E-07,7.644474235E-02,-3.347255466E-07,1.827078904E-02,4.433016093E-07,2.88222557E-02,-4.541023277E-07,-6.267314462E-02,3.573508247E-06,-3.614546905E-02,-2.467662924E-05,-4.529411552E-02,-1.527349184E-04,2.005019104E-02,0.0,33.62,0.0,40000.0
2.082,1.659892299E-07,0.108917447,-4.51743269E-07,5.919400484E-02,5.963043138E-07,-1.982732983E-02,-5.965942969E-07,-3.08854778E-02,3.630528637E-06,3.731708134E-02,-2.433412948E-05,0.130372023,-1.539740142E-04,-0.117890858,0.0,33.64,0.0,40000.0
2.083,2.343786078E-07,9.802463203E-02,-4.971345971E-07,8.405909196E-02,7.034245239E-07,-7.193773065E-02,-7.421437507E-07,2.477033001E-02,3.744475257E-06,7.653584989E-02,-2.380776923E-05,0.237351971,-1.553134368E-04,-8.276758E-02,0.0,33.660000000000004,0.0,40000.0
2.084,3.776946117E-07,5.182895742E-02,-4.58487471E-07,8.401813068E-02,7.203251671E-07,-0.108501718,-8.379891991E-07,7.463799915E-02,3.925198264E-06,5.701791699E-02,-2.311274297E-05,9.998313407E-02,-1.56643676E-04,0.101135588,0.0,33.68,0.0,40000.0
2.085,5.419096585E-07,-1.003081455E-02,-3.457662798E-07,6.413018278E-02,6.27995143E-07,-0.109960177,-8.484611489E-07,9.610938889E-02,4.117209607E-06,-3.44404364E-02,-2.239064666E-05,-4.584587004E-02,-1.577602657E-04,0.326160997,0.0,33.7,0.0,40000.0
